seed,group,method,model,target_city,eval_split,recall@20,ndcg@20,status,notes,alpha,beta,lambda_cat,lambda_rr,lambda_pop,valid_recall@20,valid_ndcg@20,selected_sources,source_weights,gate,score_norm
2025,hr_signal_ablation,RD-Safe+Cat,LightGCN,NYC,strict_unseen_test,0.13202514802596485,0.05571891120201909,success,HR signal ablation: only category-region affinity on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.7976607684069578,0.4436598331660313,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+RR,LightGCN,NYC,official_test,0.20099518867002517,0.11447758172321638,success,HR signal ablation: only region-region diffusion on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.7976607684069578,0.4436598331660313,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+RR,LightGCN,NYC,strict_unseen_test,0.13202514802596485,0.05571891120201909,success,HR signal ablation: only region-region diffusion on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.7976607684069578,0.4436598331660313,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+Pop,LightGCN,NYC,official_test,0.20099518867002517,0.11447758172321638,success,HR signal ablation: only region popularity prior on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.7976607684069578,0.4436598331660313,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+Pop,LightGCN,NYC,strict_unseen_test,0.13202514802596485,0.05571891120201909,success,HR signal ablation: only region popularity prior on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.7976607684069578,0.4436598331660313,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+HR-w/o-Cat,LightGCN,NYC,official_test,0.20099518867002517,0.11447758172321638,success,HR leave-one-out ablation: remove category-region affinity.,0.0,0.0,0.0,0.0,0.0,0.7976607684069578,0.4436598331660313,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+HR-w/o-Cat,LightGCN,NYC,strict_unseen_test,0.13202514802596485,0.05571891120201909,success,HR leave-one-out ablation: remove category-region affinity.,0.0,0.0,0.0,0.0,0.0,0.7976607684069578,0.4436598331660313,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+HR-w/o-RR,LightGCN,NYC,official_test,0.20099518867002517,0.11447758172321638,success,HR leave-one-out ablation: remove region-region diffusion.,0.0,0.0,0.0,0.0,0.0,0.7976607684069578,0.4436598331660313,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+HR-w/o-RR,LightGCN,NYC,strict_unseen_test,0.13202514802596485,0.05571891120201909,success,HR leave-one-out ablation: remove region-region diffusion.,0.0,0.0,0.0,0.0,0.0,0.7976607684069578,0.4436598331660313,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+HR-w/o-Pop,LightGCN,NYC,official_test,0.20099518867002517,0.11447758172321638,success,HR leave-one-out ablation: remove region popularity prior.,0.0,0.0,0.0,0.0,0.0,0.7976607684069578,0.4436598331660313,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+HR-w/o-Pop,LightGCN,NYC,strict_unseen_test,0.13202514802596485,0.05571891120201909,success,HR leave-one-out ablation: remove region popularity prior.,0.0,0.0,0.0,0.0,0.0,0.7976607684069578,0.4436598331660313,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+HR-Full,LightGCN,NYC,official_test,0.20099518867002517,0.11447758172321638,success,Full HR reranking on RD-Safe base.,0.0,0.0,0.0,0.0,0.0,0.7976607684069578,0.4436598331660313,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+HR-Full,LightGCN,NYC,strict_unseen_test,0.13202514802596485,0.05571891120201909,success,Full HR reranking on RD-Safe base.,0.0,0.0,0.0,0.0,0.0,0.7976607684069578,0.4436598331660313,,,fallback_base,none
2025,main_component,Target-only,LightGCN,Singapore,official_test,0.4698036366376793,0.2659722360074452,success,Local target-city backbone only.,0.0,0.0,0.0,0.0,0.0,0.501128812370321,0.24246588073066483,,,local,none
2025,main_component,Target-only,LightGCN,Singapore,strict_unseen_test,0.4034657596622691,0.1876852558241506,success,Local target-city backbone only.,0.0,0.0,0.0,0.0,0.0,0.501128812370321,0.24246588073066483,,,local,none
2025,main_component,Original-OTC-GW-NoFallback,LightGCN,Singapore,official_test,0.4243282765381246,0.22559600160097254,success,Original no-fallback OTC-GW.,0.5,0.0,0.0,0.0,0.0,0.4658284989122553,0.20227151286357786,Chicago|NYC|Tokyo,equal,transfer,none
2025,main_component,Original-OTC-GW-NoFallback,LightGCN,Singapore,strict_unseen_test,0.3969007443518617,0.19093147454195528,success,Original no-fallback OTC-GW.,0.5,0.0,0.0,0.0,0.0,0.4658284989122553,0.20227151286357786,Chicago|NYC|Tokyo,equal,transfer,none
2025,main_component,RD-Safe-OTC-GW,LightGCN,Singapore,official_test,0.4698036366376793,0.2659722360074452,success,RD-Safe reliability-aware safe transfer.,0.0,0.0,0.0,0.0,0.0,0.501128812370321,0.24246588073066483,,,safe_select:Local,none
2025,main_component,RD-Safe-OTC-GW,LightGCN,Singapore,strict_unseen_test,0.4034657596622691,0.1876852558241506,success,RD-Safe reliability-aware safe transfer.,0.0,0.0,0.0,0.0,0.0,0.501128812370321,0.24246588073066483,,,safe_select:Local,none
2025,main_component,HR-Rerank-OTC-GW,LightGCN,Singapore,official_test,0.49158433087377074,0.2931979223171052,success,Full HR reranking on Original OTC-GW.,0.5,0.0,1.0,0.5,1.0,0.51219288027589,0.2409216839488495,Chicago|NYC|Tokyo,equal,graph_rerank,none
2025,main_component,HR-Rerank-OTC-GW,LightGCN,Singapore,strict_unseen_test,0.40400645676483665,0.18048843265764067,success,Full HR reranking on Original OTC-GW.,0.5,0.0,1.0,0.5,1.0,0.51219288027589,0.2409216839488495,Chicago|NYC|Tokyo,equal,graph_rerank,none
2025,hr_signal_ablation,RD-Safe+Cat,LightGCN,Singapore,official_test,0.487054578814817,0.2925492452983631,success,HR signal ablation: only category-region affinity on RD-Safe.,0.0,0.0,0.02,0.0,0.0,0.5158548322198852,0.24604337132615278,,,graph_rerank,none
2025,hr_signal_ablation,RD-Safe+Cat,LightGCN,Singapore,strict_unseen_test,0.3907280308693388,0.1749485461003009,success,HR signal ablation: only category-region affinity on RD-Safe.,0.0,0.0,0.02,0.0,0.0,0.5158548322198852,0.24604337132615278,,,graph_rerank,none
2025,hr_signal_ablation,RD-Safe+RR,LightGCN,Singapore,official_test,0.4698036366376793,0.2659722360074452,success,HR signal ablation: only region-region diffusion on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.501128812370321,0.24246588073066483,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+RR,LightGCN,Singapore,strict_unseen_test,0.4034657596622691,0.1876852558241506,success,HR signal ablation: only region-region diffusion on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.501128812370321,0.24246588073066483,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+Pop,LightGCN,Singapore,official_test,0.4698036366376793,0.2659722360074452,success,HR signal ablation: only region popularity prior on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.501128812370321,0.24246588073066483,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+Pop,LightGCN,Singapore,strict_unseen_test,0.4034657596622691,0.1876852558241506,success,HR signal ablation: only region popularity prior on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.501128812370321,0.24246588073066483,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+HR-w/o-Cat,LightGCN,Singapore,official_test,0.4698036366376793,0.2659722360074452,success,HR leave-one-out ablation: remove category-region affinity.,0.0,0.0,0.0,0.0,0.0,0.501128812370321,0.24246588073066483,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+HR-w/o-Cat,LightGCN,Singapore,strict_unseen_test,0.4034657596622691,0.1876852558241506,success,HR leave-one-out ablation: remove category-region affinity.,0.0,0.0,0.0,0.0,0.0,0.501128812370321,0.24246588073066483,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+HR-w/o-RR,LightGCN,Singapore,official_test,0.4870836281348764,0.2885551154216849,success,HR leave-one-out ablation: remove region-region diffusion.,0.0,0.0,0.02,0.0,0.05,0.5030188109019476,0.24672395750989776,,,graph_rerank,none
2025,hr_signal_ablation,RD-Safe+HR-w/o-RR,LightGCN,Singapore,strict_unseen_test,0.40041984298403166,0.17498745941087243,success,HR leave-one-out ablation: remove region-region diffusion.,0.0,0.0,0.02,0.0,0.05,0.5030188109019476,0.24672395750989776,,,graph_rerank,none
2025,hr_signal_ablation,RD-Safe+HR-w/o-Pop,LightGCN,Singapore,official_test,0.487054578814817,0.2925492452983631,success,HR leave-one-out ablation: remove region popularity prior.,0.0,0.0,0.02,0.0,0.0,0.5158548322198852,0.24604337132615278,,,graph_rerank,none
2025,hr_signal_ablation,RD-Safe+HR-w/o-Pop,LightGCN,Singapore,strict_unseen_test,0.3907280308693388,0.1749485461003009,success,HR leave-one-out ablation: remove region popularity prior.,0.0,0.0,0.02,0.0,0.0,0.5158548322198852,0.24604337132615278,,,graph_rerank,none
2025,hr_signal_ablation,RD-Safe+HR-Full,LightGCN,Singapore,official_test,0.4870836281348764,0.2885551154216849,success,Full HR reranking on RD-Safe base.,0.0,0.0,0.02,0.0,0.05,0.5030188109019476,0.24672395750989776,,,graph_rerank,none
2025,hr_signal_ablation,RD-Safe+HR-Full,LightGCN,Singapore,strict_unseen_test,0.40041984298403166,0.17498745941087243,success,Full HR reranking on RD-Safe base.,0.0,0.0,0.02,0.0,0.05,0.5030188109019476,0.24672395750989776,,,graph_rerank,none
2025,main_component,Target-only,LightGCN,Tokyo,official_test,0.17595822519719598,0.11184423870519115,success,Local target-city backbone only.,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,local,none
2025,main_component,Target-only,LightGCN,Tokyo,strict_unseen_test,0.10951203619672013,0.049002575915449445,success,Local target-city backbone only.,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,local,none
2025,main_component,Original-OTC-GW-NoFallback,LightGCN,Tokyo,official_test,0.129365012264137,0.07478568434756493,success,Original no-fallback OTC-GW.,0.5,0.0,0.0,0.0,0.0,0.163226450388554,0.0732156575900411,Chicago|NYC|Singapore,equal,transfer,none
2025,main_component,Original-OTC-GW-NoFallback,LightGCN,Tokyo,strict_unseen_test,0.10351519494960539,0.05491626760557563,success,Original no-fallback OTC-GW.,0.5,0.0,0.0,0.0,0.0,0.163226450388554,0.0732156575900411,Chicago|NYC|Singapore,equal,transfer,none
2025,main_component,RD-Safe-OTC-GW,LightGCN,Tokyo,official_test,0.17595822519719598,0.11184423870519115,success,RD-Safe reliability-aware safe transfer.,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,safe_select:Local,none
2025,main_component,RD-Safe-OTC-GW,LightGCN,Tokyo,strict_unseen_test,0.10951203619672013,0.049002575915449445,success,RD-Safe reliability-aware safe transfer.,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,safe_select:Local,none
2025,main_component,HR-Rerank-OTC-GW,LightGCN,Tokyo,official_test,0.16309931146412324,0.09903565305365304,success,Full HR reranking on Original OTC-GW.,0.5,0.0,0.2,0.2,0.0,0.17438007185985122,0.0905690990841086,Chicago|NYC|Singapore,equal,graph_rerank,none
2025,main_component,HR-Rerank-OTC-GW,LightGCN,Tokyo,strict_unseen_test,0.11936672179244145,0.06040705064702902,success,Full HR reranking on Original OTC-GW.,0.5,0.0,0.2,0.2,0.0,0.17438007185985122,0.0905690990841086,Chicago|NYC|Singapore,equal,graph_rerank,none
2025,hr_signal_ablation,RD-Safe+Cat,LightGCN,Tokyo,official_test,0.17595822519719598,0.11184423870519115,success,HR signal ablation: only category-region affinity on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+Cat,LightGCN,Tokyo,strict_unseen_test,0.10951203619672013,0.049002575915449445,success,HR signal ablation: only category-region affinity on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+RR,LightGCN,Tokyo,official_test,0.17595822519719598,0.11184423870519115,success,HR signal ablation: only region-region diffusion on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+RR,LightGCN,Tokyo,strict_unseen_test,0.10951203619672013,0.049002575915449445,success,HR signal ablation: only region-region diffusion on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+Pop,LightGCN,Tokyo,official_test,0.17595822519719598,0.11184423870519115,success,HR signal ablation: only region popularity prior on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+Pop,LightGCN,Tokyo,strict_unseen_test,0.10951203619672013,0.049002575915449445,success,HR signal ablation: only region popularity prior on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+HR-w/o-Cat,LightGCN,Tokyo,official_test,0.17595822519719598,0.11184423870519115,success,HR leave-one-out ablation: remove category-region affinity.,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+HR-w/o-Cat,LightGCN,Tokyo,strict_unseen_test,0.10951203619672013,0.049002575915449445,success,HR leave-one-out ablation: remove category-region affinity.,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+HR-w/o-RR,LightGCN,Tokyo,official_test,0.17595822519719598,0.11184423870519115,success,HR leave-one-out ablation: remove region-region diffusion.,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+HR-w/o-RR,LightGCN,Tokyo,strict_unseen_test,0.10951203619672013,0.049002575915449445,success,HR leave-one-out ablation: remove region-region diffusion.,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+HR-w/o-Pop,LightGCN,Tokyo,official_test,0.17595822519719598,0.11184423870519115,success,HR leave-one-out ablation: remove region popularity prior.,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+HR-w/o-Pop,LightGCN,Tokyo,strict_unseen_test,0.10951203619672013,0.049002575915449445,success,HR leave-one-out ablation: remove region popularity prior.,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+HR-Full,LightGCN,Tokyo,official_test,0.17595822519719598,0.11184423870519115,success,Full HR reranking on RD-Safe base.,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,fallback_base,none
2025,hr_signal_ablation,RD-Safe+HR-Full,LightGCN,Tokyo,strict_unseen_test,0.10951203619672013,0.049002575915449445,success,Full HR reranking on RD-Safe base.,0.0,0.0,0.0,0.0,0.0,0.7825695653673412,0.44434177594251273,,,fallback_base,none
2026,main_component,Target-only,VanillaMF,Chicago,official_test,0.1996248749944682,0.13694228347966944,success,Local target-city backbone only.,0.0,0.0,0.0,0.0,0.0,0.2784014829029996,0.14265309884487135,,,local,none
2026,main_component,Target-only,VanillaMF,Chicago,strict_unseen_test,0.16716819425066082,0.09148535705373186,success,Local target-city backbone only.,0.0,0.0,0.0,0.0,0.0,0.2784014829029996,0.14265309884487135,,,local,none
2026,main_component,Original-OTC-GW-NoFallback,VanillaMF,Chicago,official_test,0.13731641242274453,0.10957701847270115,success,Original no-fallback OTC-GW.,0.5,0.0,0.0,0.0,0.0,0.15179374607734386,0.09952457696546683,NYC|Singapore|Tokyo,equal,transfer,none
2026,main_component,Original-OTC-GW-NoFallback,VanillaMF,Chicago,strict_unseen_test,0.13032469354023893,0.07763950266990885,success,Original no-fallback OTC-GW.,0.5,0.0,0.0,0.0,0.0,0.15179374607734386,0.09952457696546683,NYC|Singapore|Tokyo,equal,transfer,none
2026,main_component,RD-Safe-OTC-GW,VanillaMF,Chicago,official_test,0.1996248749944682,0.13694228347966944,success,RD-Safe reliability-aware safe transfer.,0.0,0.0,0.0,0.0,0.0,0.2784014829029996,0.14265309884487135,,,safe_select:Local,none
2026,main_component,RD-Safe-OTC-GW,VanillaMF,Chicago,strict_unseen_test,0.16716819425066082,0.09148535705373186,success,RD-Safe reliability-aware safe transfer.,0.0,0.0,0.0,0.0,0.0,0.2784014829029996,0.14265309884487135,,,safe_select:Local,none
2026,main_component,HR-Rerank-OTC-GW,VanillaMF,Chicago,official_test,0.23263630564680407,0.1638356172085182,success,Full HR reranking on Original OTC-GW.,0.5,0.0,1.0,1.0,1.0,0.2777773117727409,0.15366798568003973,NYC|Singapore|Tokyo,equal,graph_rerank,none
2026,main_component,HR-Rerank-OTC-GW,VanillaMF,Chicago,strict_unseen_test,0.1661281458407093,0.09039469275591402,success,Full HR reranking on Original OTC-GW.,0.5,0.0,1.0,1.0,1.0,0.2777773117727409,0.15366798568003973,NYC|Singapore|Tokyo,equal,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+Cat,VanillaMF,Chicago,official_test,0.22614319398619914,0.15587640944464365,success,HR signal ablation: only category-region affinity on RD-Safe.,0.0,0.0,0.5,0.0,0.0,0.29811059071538587,0.15943811415969178,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+Cat,VanillaMF,Chicago,strict_unseen_test,0.1751694716344131,0.08854757311467669,success,HR signal ablation: only category-region affinity on RD-Safe.,0.0,0.0,0.5,0.0,0.0,0.29811059071538587,0.15943811415969178,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+RR,VanillaMF,Chicago,official_test,0.20075111057332973,0.13990375027721422,success,HR signal ablation: only region-region diffusion on RD-Safe.,0.0,0.0,0.0,0.5,0.0,0.2814557776715529,0.1451115621243764,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+RR,VanillaMF,Chicago,strict_unseen_test,0.155490309296137,0.08608015364071868,success,HR signal ablation: only region-region diffusion on RD-Safe.,0.0,0.0,0.0,0.5,0.0,0.2814557776715529,0.1451115621243764,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+Pop,VanillaMF,Chicago,official_test,0.1996248749944682,0.13694228347966944,success,HR signal ablation: only region popularity prior on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.2784014829029996,0.14265309884487135,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+Pop,VanillaMF,Chicago,strict_unseen_test,0.16716819425066082,0.09148535705373186,success,HR signal ablation: only region popularity prior on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.2784014829029996,0.14265309884487135,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Cat,VanillaMF,Chicago,official_test,0.19732190047039727,0.14104806120465188,success,HR leave-one-out ablation: remove category-region affinity.,0.0,0.0,0.0,0.5,0.5,0.28610638296940744,0.14780760137571947,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Cat,VanillaMF,Chicago,strict_unseen_test,0.1531155251856016,0.0860438258828282,success,HR leave-one-out ablation: remove category-region affinity.,0.0,0.0,0.0,0.5,0.5,0.28610638296940744,0.14780760137571947,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-RR,VanillaMF,Chicago,official_test,0.22614319398619914,0.15587640944464365,success,HR leave-one-out ablation: remove region-region diffusion.,0.0,0.0,0.5,0.0,0.0,0.29811059071538587,0.15943811415969178,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-RR,VanillaMF,Chicago,strict_unseen_test,0.1751694716344131,0.08854757311467669,success,HR leave-one-out ablation: remove region-region diffusion.,0.0,0.0,0.5,0.0,0.0,0.29811059071538587,0.15943811415969178,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Pop,VanillaMF,Chicago,official_test,0.23274657357029213,0.1631734652128138,success,HR leave-one-out ablation: remove region popularity prior.,0.0,0.0,1.0,1.0,0.0,0.29283347382109787,0.16270785092515477,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Pop,VanillaMF,Chicago,strict_unseen_test,0.1598460427969482,0.08024094302197278,success,HR leave-one-out ablation: remove region popularity prior.,0.0,0.0,1.0,1.0,0.0,0.29283347382109787,0.16270785092515477,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-Full,VanillaMF,Chicago,official_test,0.2343405931711496,0.16593658634992353,success,Full HR reranking on RD-Safe base.,0.0,0.0,1.0,1.0,0.5,0.3027585153947212,0.16505989069524857,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-Full,VanillaMF,Chicago,strict_unseen_test,0.166581794092285,0.08368670019218162,success,Full HR reranking on RD-Safe base.,0.0,0.0,1.0,1.0,0.5,0.3027585153947212,0.16505989069524857,,,graph_rerank,none
2026,main_component,Target-only,VanillaMF,NYC,official_test,0.12458314517348207,0.061513185504117864,success,Local target-city backbone only.,0.0,0.0,0.0,0.0,0.0,0.15244661721620245,0.06700997127820875,,,local,none
2026,main_component,Target-only,VanillaMF,NYC,strict_unseen_test,0.10424370847006152,0.045173728684094125,success,Local target-city backbone only.,0.0,0.0,0.0,0.0,0.0,0.15244661721620245,0.06700997127820875,,,local,none
2026,main_component,Original-OTC-GW-NoFallback,VanillaMF,NYC,official_test,0.10556177170378372,0.055730709902837273,success,Original no-fallback OTC-GW.,0.5,0.0,0.0,0.0,0.0,0.14435314173793437,0.06186207040393394,Chicago|Singapore|Tokyo,equal,transfer,none
2026,main_component,Original-OTC-GW-NoFallback,VanillaMF,NYC,strict_unseen_test,0.08480536097305033,0.04082565056830345,success,Original no-fallback OTC-GW.,0.5,0.0,0.0,0.0,0.0,0.14435314173793437,0.06186207040393394,Chicago|Singapore|Tokyo,equal,transfer,none
2026,main_component,RD-Safe-OTC-GW,VanillaMF,NYC,official_test,0.12458314517348207,0.061513185504117864,success,RD-Safe reliability-aware safe transfer.,0.0,0.0,0.0,0.0,0.0,0.15244661721620245,0.06700997127820875,,,safe_select:Local,none
2026,main_component,RD-Safe-OTC-GW,VanillaMF,NYC,strict_unseen_test,0.10424370847006152,0.045173728684094125,success,RD-Safe reliability-aware safe transfer.,0.0,0.0,0.0,0.0,0.0,0.15244661721620245,0.06700997127820875,,,safe_select:Local,none
2026,main_component,HR-Rerank-OTC-GW,VanillaMF,NYC,official_test,0.1661434243254415,0.09610982121853234,success,Full HR reranking on Original OTC-GW.,0.5,0.0,1.0,1.0,0.02,0.18430992842283161,0.08703166085945922,Chicago|Singapore|Tokyo,equal,graph_rerank,none
2026,main_component,HR-Rerank-OTC-GW,VanillaMF,NYC,strict_unseen_test,0.10850955072710883,0.04878177111825052,success,Full HR reranking on Original OTC-GW.,0.5,0.0,1.0,1.0,0.02,0.18430992842283161,0.08703166085945922,Chicago|Singapore|Tokyo,equal,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+Cat,VanillaMF,NYC,official_test,0.16426100594257434,0.09190076245740869,success,HR signal ablation: only category-region affinity on RD-Safe.,0.0,0.0,1.0,0.0,0.0,0.19074674813154074,0.08965100238113247,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+Cat,VanillaMF,NYC,strict_unseen_test,0.11518589421447596,0.05280630424630026,success,HR signal ablation: only category-region affinity on RD-Safe.,0.0,0.0,1.0,0.0,0.0,0.19074674813154074,0.08965100238113247,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+RR,VanillaMF,NYC,official_test,0.14658203270343537,0.07823792784529003,success,HR signal ablation: only region-region diffusion on RD-Safe.,0.0,0.0,0.0,1.0,0.0,0.16536900955989933,0.07134905179577795,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+RR,VanillaMF,NYC,strict_unseen_test,0.10379337052565399,0.045256655707230434,success,HR signal ablation: only region-region diffusion on RD-Safe.,0.0,0.0,0.0,1.0,0.0,0.16536900955989933,0.07134905179577795,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+Pop,VanillaMF,NYC,official_test,0.12458314517348207,0.061513185504117864,success,HR signal ablation: only region popularity prior on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.15244661721620245,0.06700997127820875,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+Pop,VanillaMF,NYC,strict_unseen_test,0.10424370847006152,0.045173728684094125,success,HR signal ablation: only region popularity prior on RD-Safe.,0.0,0.0,0.0,0.0,0.0,0.15244661721620245,0.06700997127820875,,,fallback_base,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Cat,VanillaMF,NYC,official_test,0.14234299217407226,0.07799977052305881,success,HR leave-one-out ablation: remove category-region affinity.,0.0,0.0,0.0,1.0,0.1,0.16598935695444028,0.07161887869686054,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Cat,VanillaMF,NYC,strict_unseen_test,0.09933142826843615,0.04474005058804548,success,HR leave-one-out ablation: remove category-region affinity.,0.0,0.0,0.0,1.0,0.1,0.16598935695444028,0.07161887869686054,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-RR,VanillaMF,NYC,official_test,0.1672615259727325,0.09250294327312344,success,HR leave-one-out ablation: remove region-region diffusion.,0.0,0.0,1.0,0.0,0.5,0.1970612938009251,0.0915087438198731,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-RR,VanillaMF,NYC,strict_unseen_test,0.11868545676915664,0.05395460761945631,success,HR leave-one-out ablation: remove region-region diffusion.,0.0,0.0,1.0,0.0,0.5,0.1970612938009251,0.0915087438198731,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Pop,VanillaMF,NYC,official_test,0.17643800897231698,0.10132090750846708,success,HR leave-one-out ablation: remove region popularity prior.,0.0,0.0,1.0,0.5,0.0,0.20732619019485377,0.09733559347197791,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-w/o-Pop,VanillaMF,NYC,strict_unseen_test,0.11620593716365277,0.052891671253890445,success,HR leave-one-out ablation: remove region popularity prior.,0.0,0.0,1.0,0.5,0.0,0.20732619019485377,0.09733559347197791,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-Full,VanillaMF,NYC,official_test,0.1772525429455213,0.1011157025882492,success,Full HR reranking on RD-Safe base.,0.0,0.0,1.0,0.5,0.2,0.20953108207716503,0.09760117968390061,,,graph_rerank,none
2026,hr_signal_ablation,RD-Safe+HR-Full,VanillaMF,NYC,strict_unseen_test,0.11751827312165802,0.05291831266063787,success,Full HR reranking on RD-Safe base.,0.0,0.0,1.0,0.5,0.2,0.20953108207716503,0.09760117968390061,,,graph_rerank,none
2026,main_component,Target-only,VanillaMF,Singapore,official_test,0.4479443657806618,0.23961210567167,success,Local target-city backbone only.,0.0,0.0,0.0,0.0,0.0,0.4619998500181017,0.20763049164208994,,,local,none
2026,main_component,Target-only,VanillaMF,Singapore,strict_unseen_test,0.39651789958427425,0.17852241807387823,success,Local target-city backbone only.,0.0,0.0,0.0,0.0,0.0,0.4619998500181017,0.20763049164208994,,,local,none
2026,main_component,Original-OTC-GW-NoFallback,VanillaMF,Singapore,official_test,0.4453864660344689,0.23518048117326018,success,Original no-fallback OTC-GW.,0.5,0.0,0.0,0.0,0.0,0.4620395073785078,0.20432847982383545,Chicago|NYC|Tokyo,equal,transfer,none
